1085;24826;-8191;0
0;3380;-3876;15780;0
0;3404;-3952;15684;0
0;3428;-3996;15648;0
0;3468;-3944;15800;0
0;3480;-4044;15744;0
0;3480;-4044;15744;0
0;3444;-4000;15840;0
0;3432;-3932;15692;0
0;3408;-3908;15648;0
0;3388;-3980;15812;0
0;3420;-3924;15716;0
0;3372;-3932;15800;0
0;3316;-3932;15844;0
0;3320;-3904;15804;0
0;3392;-3868;15876;0
0;3392;-3868;15876;0
0;3440;-3920;15928;0
0;3452;-3952;15816;0
0;3428;-4032;15892;0
0;3412;-3988;16008;0
0;3460;-3976;15892;0
0;3516;-3912;15868;0
0;3492;-3852;15784;0
0;3588;-3864;15824;0
0;3536;-3844;15916;0
0;3536;-3844;15916;0
0;3536;-3844;15916;0
0;11514;-4096;14334;0
0;3772;-3840;15732;0
0;3816;-3776;15700;0
0;3824;-3904;15636;0
0;3808;-3880;15744;0
0;3896;-3884;15632;0
0;3896;-3908;15664;0
0;3896;-3908;15664;0
0;3876;-3840;15620;0
0;3872;-3920;15612;0
0;3824;-3968;15528;0
0;3900;-3904;15540;0
0;3852;-3876;15616;0
0;3924;-3800;15404;0
0;3924;-3772;15468;0
0;3928;-3788;15544;0
0;3940;-3844;15500;0
0;3940;-3844;15500;0
0;3912;-3828;15412;0
0;3920;-3808;15352;0
0;3832;-3888;15392;0
0;3768;-3828;15368;0
0;3760;-3752;15340;0
0;3868;-3788;15372;0
0;3808;-3764;15532;0
0;3828;-3780;15396;0
0;3872;-3804;15292;0
0;3872;-3804;15292;0
0;3808;-3856;15248;0
0;3796;-3800;15352;0
0;3836;-3740;15376;0
0;3732;-3800;15464;0
0;3812;-3852;15304;0
0;3756;-3752;15328;0
0;3688;-3768;15356;0
0;3512;-3788;15264;0
0;3584;-3840;15180;0
0;3584;-3840;15180;0
0;3672;-3800;15236;0
0;3596;-3864;15256;0
0;3492;-3864;15244;0
0;3464;-3780;15136;0
0;3584;-3812;15248;0
0;3548;-3812;15320;0
0;3460;-3788;15172;0
0;3452;-3884;15132;0
0;3352;-3892;15284;0
0;3352;-3892;15284;0
0;3332;-3796;15308;0
0;3356;-3840;15144;0
0;3360;-3828;15308;0
0;3368;-3800;15452;0
0;3208;-3756;15324;0
0;3288;-3856;15448;0
0;3240;-3772;15480;0
0;3252;-3716;15420;0
0;3224;-3708;15520;0
0;3304;-3640;15556;0
0;3304;-3640;15556;0
0;3280;-3688;15492;0
0;3236;-3708;15464;0
0;3208;-3648;15664;0
0;3156;-3596;15524;0
0;3200;-3620;15492;0
0;3196;-3592;15556;0
0;3144;-3604;15652;0
0;3244;-3652;15736;0
0;3176;-3580;15764;0
0;3176;-3580;15764;0
0;3156;-3508;15764;0
0;3220;-3596;15760;0
0;3176;-3472;15704;0
0;3304;-3384;15728;0
0;3264;-3356;15852;0
0;3248;-3368;15936;0
0;3248;-3368;15936;0
0;3356;-3404;15848;0
0;3272;-3392;15824;0
0;3292;-3388;15880;0
0;3336;-3356;15876;0
0;3368;-3400;15968;0
0;3380;-3348;15812;0
0;3380;-3348;15812;0
0;3404;-3268;15856;0
0;3448;-3340;15972;0
0;3404;-3296;15772;0
0;3444;-3312;15816;0
0;3616;-3348;15960;0
0;3420;-3336;15984;0
0;3508;-3332;16184;0
0;3440;-3352;16060;0
0;3496;-3320;16088;0
0;3496;-3320;16088;0
0;3436;-3284;16000;0
0;3456;-3244;16096;0
0;3348;-3256;15948;0
0;3372;-3224;15900;0
0;3364;-3220;16032;0
0;3432;-3260;15976;0
0;3404;-3240;16040;0
0;3460;-3268;16056;0
0;3508;-3252;15972;0
0;3508;-3252;15972;0
0;3500;-3172;15896;0
0;3428;-3160;16004;0
0;3456;-3160;16000;0
0;3440;-3180;16100;0
0;3360;-3176;16016;0
0;3392;-3236;15832;0
0;3512;-3268;15956;0
0;3380;-3260;15944;0
0;3316;-3336;15968;0
0;3316;-3336;15968;0
0;3336;-3276;15956;0
0;3296;-3296;15924;0
0;3356;-3244;16024;0
0;3404;-3260;16092;0
0;3288;-3272;16028;0
0;3332;-3276;15960;0
0;3244;-3336;15764;0
0;3312;-3376;15760;0
0;3300;-3296;15804;0
0;3300;-3296;15804;0
0;3376;-3292;15776;0
0;3352;-3380;15708;0
0;3232;-3412;15668;0
0;3324;-3456;15760;0
0;3256;-3456;15784;0
0;3140;-3400;15700;0
0;3208;-3484;15724;0
0;3132;-3404;15708;0
0;3264;-3496;15700;0
0;3264;-3496;15700;0
0;3328;-3476;15632;0
0;3204;-3492;15644;0
0;3160;-3560;15524;0
0;3132;-3564;15516;0
0;3276;-3512;15512;0
0;3204;-3616;15440;0
0;3236;-3632;15524;0
0;3212;-3632;15488;0
0;3220;-3668;15504;0
0;3220;-3668;15504;0
0;3196;-3668;15464;0
0;3192;-3672;15488;0
0;3104;-3660;15416;0
0;3208;-3668;15428;0
0;3184;-3636;15384;0
0;3208;-3720;15540;0
0;3224;-3772;15620;0
0;3260;-3740;15560;0
0;3184;-3812;15528;0
0;3184;-3812;15528;0
0;3252;-3752;15664;0
0;3312;-3728;15720;0
0;3232;-3832;15692;0
0;3224;-3836;15500;0
0;3264;-3784;15448;0
0;3180;-3728;15496;0
0;3280;-3824;15532;0
0;3224;-3852;15704;0
0;3344;-3800;15628;0
0;3344;-3800;15628;0
0;3320;-3752;15600;0
0;3324;-3776;15688;0
0;3372;-3764;15604;0
0;3356;-3852;15528;0
0;3308;-3804;15656;0
0;3352;-3804;15616;0
0;3396;-3960;15576;0
0;3428;-3808;15596;0
0;3428;-3876;15736;0
0;3460;-3924;15724;0
0;3460;-3924;15724;0
0;3372;-3876;15588;0
0;3432;-3892;15684;0
0;3404;-3868;15656;0
0;3484;-3832;15704;0
0;3472;-3900;15680;0
0;3456;-3896;15684;0
0;3432;-3868;15720;0
0;3424;-3832;15656;0
0;3428;-3792;15596;0
0;3428;-3792;15596;0
0;3432;-3852;15620;0
0;3484;-3956;15652;0
0;3404;-3984;15788;0
0;3464;-3896;15784;0
0;3424;-3888;15656;0
0;3512;-3892;15716;0
0;3400;-3868;15676;0
0;3428;-3932;15616;0
0;3428;-3928;15528;0
0;3428;-3928;15528;0
0;3488;-3900;15584;0
0;3472;-3856;15704;0
0;3468;-3988;15736;0
0;3480;-3896;15708;0
0;3460;-3924;15636;0
0;3456;-3960;15636;0
0;3360;-4016;15748;0
0;3396;-3936;15808;0
0;3424;-3964;15724;0
0;3424;-3964;15724;0
0;3500;-3996;15588;0
0;3540;-3964;15768;0
0;3520;-3992;15804;0
0;3520;-4004;15720;0
0;3496;-4012;15632;0
0;3596;-3976;15776;0
0;3472;-4016;15780;0
0;3500;-4008;15816;0
0;3564;-4012;15784;0
0;3564;-4012;15784;0
0;3620;-3952;15848;0
0;3496;-3984;15728;0
0;3532;-3828;15744;0
0;3544;-3900;15680;0
0;3532;-3956;15700;0
0;3532;-3916;15732;0
0;3488;-3868;15752;0
0;3508;-3836;15800;0
0;3588;-3924;15644;0
0;3588;-3924;15644;0
0;3608;-3924;15492;0
0;3640;-3860;15680;0
0;3484;-3812;15780;0
0;3564;-3876;15696;0
0;3624;-3956;15640;0
0;3552;-3912;15676;0
0;3436;-3844;15644;0
0;3552;-3852;15512;0
0;3440;-3912;15596;0
0;3440;-3912;15596;0
0;3452;-3832;15680;0
0;3540;-3832;15676;0
0;3508;-3916;15644;0
0;3472;-3792;15732;0
0;3476;-3772;15572;0
0;3452;-3744;15580;0
0;3404;-3792;15564;0
0;3280;-3860;15616;0
0;3328;-3812;15632;0
0;3328;-3812;15632;0
0;3384;-3816;15624;0
0;3583;-1;-1;0
0;3460;-3852;15684;0
0;3480;-3860;15676;0
0;3552;-3768;15720;0
0;3468;-3720;15656;0
0;3412;-3712;15544;0
0;3416;-3752;15704;0
0;3276;-3736;15736;0
0;3276;-3736;15736;0
0;3416;-3708;15656;0
0;3340;-3732;15760;0
0;3404;-3700;15648;0
0;3408;-3688;15668;0
0;3320;-3672;15760;0
0;3276;-3668;15656;0
0;3356;-3716;15684;0
0;3384;-3692;15724;0
0;3364;-3648;15656;0
0;3364;-3648;15656;0
0;3396;-3676;15716;0
0;3428;-3668;15712;0
0;3412;-3616;15848;0
0;3388;-3612;15868;0
0;3376;-3528;15716;0
0;3468;-3556;15724;0
0;3436;-3600;15812;0
0;3444;-3588;15748;0
0;3468;-3568;15740;0
0;3468;-3568;15740;0
0;3456;-3700;15736;0
0;3496;-3756;15744;0
0;3520;-3648;15776;0
0;3588;-3712;15780;0
0;3468;-3688;15636;0
0;3528;-3632;15524;0
0;3424;-3720;15612;0
0;3496;-3708;15668;0
0;3548;-3680;15700;0
0;3548;-3680;15700;0
0;3544;-3712;15660;0
0;3548;-3688;15584;0
0;3480;-3588;15496;0
0;3480;-3656;15556;0
0;3468;-3700;15684;0
0;3472;-3644;15668;0
0;3500;-3636;15748;0
0;3484;-3700;15716;0
0;3636;-3712;15628;0
0;3636;-3712;15628;0
0;3592;-3756;15640;0
0;3596;-3676;15464;0
0;3580;-3816;15472;0
0;3544;-3780;15536;0
0;3400;-3808;15556;0
0;3552;-3748;15588;0
0;3504;-3764;15584;0
0;3480;-3844;15512;0
0;3580;-3756;15452;0
0;3580;-3756;15452;0
0;3564;-3652;15532;0
0;3552;-3604;15468;0
0;3608;-3664;15588;0
0;3536;-3696;15588;0
0;3540;-3676;15492;0
0;3420;-3656;15512;0
0;3508;-3744;15596;0
0;3444;-3672;15548;0
0;3484;-3700;15492;0
0;3484;-3700;15492;0
0;3396;-3728;15500;0
0;3376;-3696;15484;0
0;3400;-3688;15576;0
0;3428;-3656;15492;0
0;3496;-3684;15412;0
0;3400;-3648;15484;0
0;3412;-3600;15552;0
0;3480;-3584;15456;0
0;3428;-3600;15596;0
0;3428;-3600;15596;0
0;3412;-3556;15456;0
0;3436;-3564;15356;0
0;3436;-3564;15356;0
0;3436;-3564;15356;0
0;3352;-3440;15760;0
0;3376;-3484;15692;0
0;3428;-3472;15800;0
0;3544;-3472;15832;0
0;3544;-3472;15832;0
0;3504;-3420;15752;0
0;3576;-3492;15824;0
0;3496;-3572;15916;0
0;3440;-3536;15812;0
0;3508;-3496;15760;0
0;3476;-3468;15684;0
0;3592;-3536;15684;0
0;3624;-3516;15844;0
0;3544;-3496;15832;0
0;3544;-3496;15832;0
0;3532;-3468;15816;0
0;3516;-3580;15876;0
0;3484;-3516;15776;0
0;3492;-3504;15832;0
0;3452;-3384;15804;0
0;3408;-3420;15704;0
0;3608;-3512;15724;0
0;3460;-3568;15628;0
0;3468;-3404;15716;0
0;3496;-3408;15736;0
0;3496;-3408;15736;0
0;3368;-3468;15660;0
0;3428;-3588;15704;0
0;3428;-3584;15904;0
0;3392;-3572;15828;0
0;3348;-3600;15804;0
0;3404;-3568;15752;0
0;3428;-3540;15708;0
0;3348;-3504;15688;0
0;3340;-3596;15604;0
0;3340;-3596;15604;0
0;3288;-3636;15708;0
0;3276;-3688;15840;0
0;3352;-3628;15908;0
0;3420;-3564;15840;0
0;3376;-3628;15840;0
0;3348;-3616;15708;0
0;3368;-3680;15808;0
0;3404;-3708;15732;0
0;3344;-3636;15688;0
0;3344;-3636;15688;0
0;3452;-3640;15748;0
0;3432;-3616;15780;0
0;3412;-3620;15824;0
0;3360;-3576;15920;0
0;3412;-3632;15804;0
0;3320;-3656;15696;0
0;3404;-3704;15696;0
0;3408;-3604;15632;0
0;3468;-3660;15580;0
0;3468;-3660;15580;0
0;3416;-3696;15692;0
0;3428;-3628;15692;0
0;3428;-3632;15664;0
0;3548;-3656;15688;0
0;3500;-3640;15572;0
0;3456;-3708;15584;0
0;3356;-3712;15656;0
0;3440;-3636;15488;0
0;3368;-3640;15608;0
0;3368;-3640;15608;0
0;3356;-3688;15576;0
0;3336;-3756;15624;0
0;3336;-3684;15736;0
0;3332;-3608;15660;0
0;3436;-3680;15556;0
0;3440;-3772;15440;0
0;3384;-3752;15572;0
0;3400;-3720;15552;0
0;3344;-3820;15544;0
0;3344;-3820;15544;0
0;3296;-3872;15784;0
0;3444;-3780;15656;0
0;3452;-3812;15528;0
0;3416;-3756;15536;0
0;3400;-3760;15580;0
0;3284;-3808;15564;0
0;3376;-3844;15404;0
0;3388;-3772;15564;0
0;3316;-3760;15612;0
0;3316;-3760;15612;0
0;3344;-3852;15604;0
0;3368;-3764;15588;0
0;3532;-3788;15544;0
0;3404;-3808;15512;0
0;3372;-3872;15512;0
0;3384;-3748;15656;0
0;3380;-3776;15624;0
0;3460;-3700;15616;0
0;3448;-3780;15692;0
0;3448;-3780;15692;0
0;3420;-3844;15596;0
0;3356;-3812;15652;0
0;3328;-3756;15596;0
0;3416;-3772;15484;0
0;3400;-3820;15560;0
0;3336;-3772;15616;0
0;3416;-3732;15696;0
0;3400;-3824;15760;0
0;3392;-3780;15760;0
0;3392;-3780;15760;0
0;3376;-3784;15584;0
0;3352;-3752;15568;0
0;3456;-3788;15708;0
0;3568;-3732;15688;0
0;3424;-3732;15812;0
0;3464;-3752;15788;0
0;3456;-3716;15660;0
0;3464;-3720;15672;0
0;3376;-3736;15652;0
0;3376;-3736;15652;0
0;3480;-3728;15772;0
0;3460;-3728;15696;0
0;3428;-3616;15668;0
0;3428;-3648;15640;0
0;3420;-3716;15668;0
0;3440;-3756;15712;0
0;3452;-3768;15772;0
0;3452;-3584;15788;0
0;3500;-3608;15736;0
0;3500;-3608;15736;0
0;3400;-3668;15756;0
0;3476;-3724;15780;0
0;3420;-3688;15532;0
0;3484;-3648;15600;0
0;3412;-3644;15700;0
0;3360;-3756;15780;0
0;3368;-3692;15788;0
0;3404;-3640;15744;0
0;3380;-3608;15744;0
0;3380;-3608;15744;0
0;3420;-3584;15700;0
0;3372;-3584;15580;0
0;3400;-3624;15608;0
0;3428;-3568;15732;0
0;3376;-3660;15760;0
0;3408;-3648;15736;0
0;3472;-3616;15656;0
0;3388;-3584;15548;0
0;3384;-3608;15608;0
0;3372;-3536;15644;0
0;3372;-3536;15644;0
0;3380;-3592;15584;0
0;3424;-3648;15544;0
0;3436;-3628;15668;0
0;3428;-3512;15736;0
0;3532;-3528;15656;0
0;3540;-3608;15588;0
0;3496;-3616;15684;0
0;3536;-3620;15760;0
0;3448;-3612;15624;0
0;3448;-3612;15624;0
0;3404;-3624;15592;0
0;3508;-3532;15660;0
0;3472;-3596;15676;0
0;3356;-3624;15544;0
0;3396;-3584;15696;0
0;3376;-3608;15672;0
0;3440;-3616;15632;0
0;3444;-3624;15532;0
0;3408;-3624;15524;0
0;3408;-3624;15524;0
0;3424;-3576;15632;0
0;3444;-3560;15776;0
0;3520;-3616;15804;0
0;3392;-3612;15728;0
0;3344;-3644;15828;0
0;3328;-3688;15760;0
0;3360;-3588;15636;0
0;3532;-3612;15716;0
0;3472;-3636;15644;0
0;3472;-3636;15644;0
0;3452;-3700;15604;0
0;3312;-3640;15628;0
0;3408;-3588;15712;0
0;3524;-3668;15604;0
0;3444;-3684;15596;0
0;3452;-3672;15752;0
0;3424;-3636;15632;0
0;3372;-3640;15724;0
0;3404;-3624;15780;0
0;3404;-3624;15780;0
0;3484;-3708;15768;0
0;3432;-3676;15728;0
0;3312;-3668;15848;0
0;3384;-3784;15812;0
0;3332;-3692;15876;0
0;3296;-3616;15816;0
0;3364;-3664;15768;0
0;3388;-3632;15704;0
0;3420;-3620;15700;0
0;3420;-3620;15700;0
0;3432;-3636;15608;0
0;3376;-3688;15728;0
0;3360;-3648;15808;0
0;3388;-3652;15808;0
0;3452;-3696;15840;0
0;3432;-3784;15880;0
0;3424;-3720;15716;0
0;3388;-3612;15748;0
0;3460;-3588;15876;0
0;3460;-3588;15876;0
0;3408;-3656;15756;0
0;3404;-3644;15812;0
0;3452;-3696;15844;0
0;3468;-3724;15736;0
0;3456;-3668;15708;0
0;3272;-3640;15648;0
0;3384;-3692;15724;0
0;3428;-3672;15648;0
0;3444;-3624;15656;0
0;3444;-3624;15656;0
0;3404;-3544;15652;0
0;3356;-3692;15628;0
0;3444;-3748;15632;0
0;3408;-3656;15672;0
0;3340;-3720;15672;0
0;3348;-3740;15768;0
0;3356;-3744;15712;0
0;3360;-3668;15548;0
0;3392;-3648;15588;0
0;3392;-3648;15588;0
0;3376;-3644;15800;0
0;-4095;15873;1535;0
0;3432;-3728;15592;0
0;3432;-3720;15712;0
0;3408;-3768;15656;0
0;3416;-3700;15744;0
0;3408;-3696;15512;0
0;3388;-3732;15488;0
0;3456;-3660;15488;0
0;3456;-3660;15488;0
0;3384;-3748;15508;0
0;3420;-3784;15664;0
0;3404;-3852;15708;0
0;3380;-3764;15652;0
0;3416;-3688;15548;0
0;3496;-3716;15524;0
0;3592;-3720;15536;0
0;3576;-3692;15564;0
0;3332;-3724;15652;0
0;3332;-3724;15652;0
0;3320;-3700;15652;0
0;3456;-3696;15692;0
0;3492;-3716;15664;0
0;3484;-3804;15664;0
0;3520;-3836;15664;0
0;3436;-3836;15644;0
0;3536;-3804;15544;0
0;3524;-3724;15588;0
0;3576;-3728;15664;0
0;3576;-3728;15664;0
0;3532;-3760;15628;0
0;3492;-3704;15580;0
0;3508;-3640;15544;0
0;3584;-3716;15556;0
0;3564;-3796;15600;0
0;3608;-3736;15600;0
0;3552;-3772;15740;0
0;3548;-3828;15700;0
0;3640;-3800;15592;0
0;3640;-3800;15592;0
0;3576;-3784;15420;0
0;3548;-3696;15524;0
0;3616;-3780;15708;0
0;3460;-3864;15648;0
0;3616;-3808;15788;0
0;3552;-3824;15660;0
0;3512;-3816;15732;0
0;3496;-3780;15756;0
0;3528;-3824;15620;0
0;3468;-3792;15728;0
0;3468;-3792;15728;0
0;3456;-3740;15760;0
0;3520;-3772;15836;0
0;3360;-3820;15832;0
0;3340;-3764;15752;0
0;3400;-3856;15664;0
0;3424;-3840;15668;0
0;3488;-3860;15780;0
0;3432;-3740;15736;0
0;3368;-3736;15652;0
0;3368;-3736;15652;0
0;3240;-3860;15660;0
0;3300;-3860;15612;0
0;3272;-3880;15736;0
0;3268;-3700;15744;0
0;3316;-3768;15772;0
0;3324;-3780;15772;0
0;3364;-3748;15752;0
0;3332;-3868;15616;0
0;3296;-3768;15632;0
0;3296;-3768;15632;0
0;3316;-3780;15672;0
0;3220;-3764;15864;0
0;3284;-3660;15856;0
0;3276;-3732;15944;0
0;3236;-3788;15836;0
0;3188;-3652;15900;0
0;3224;-3688;15864;0
0;3428;-3664;15876;0
0;3248;-3556;15972;0
0;3248;-3556;15972;0
0;3260;-3576;15840;0
0;3300;-3548;15980;0
0;3248;-3564;15804;0
0;3292;-3648;15908;0
0;3328;-3544;15980;0
0;3324;-3560;15884;0
0;3348;-3644;15784;0
0;3340;-3600;15676;0
0;3464;-3560;15836;0
0;3464;-3560;15836;0
0;3440;-3568;15868;0
0;3412;-3568;15896;0
0;3312;-3628;15908;0
0;3376;-3608;15768;0
0;3448;-3564;15692;0
0;3396;-3536;15736;0
0;3404;-3552;15832;0
0;3444;-3520;15676;0
0;3444;-3600;15624;0
0;3444;-3600;15624;0
0;3532;-3612;15716;0
0;3460;-3512;15696;0
0;3380;-3456;15696;0
0;3436;-3552;15824;0
0;3524;-3516;15776;0
0;3464;-3508;15720;0
0;3560;-3584;15644;0
0;3524;-3548;15724;0
0;3488;-3648;15708;0
0;3488;-3648;15708;0
0;3504;-3616;15684;0
0;3448;-3516;15664;0
0;3484;-3548;15564;0
0;3472;-3600;15564;0
0;3528;-3536;15520;0
0;3452;-3608;15636;0
0;3372;-3660;15616;0
0;3484;-3648;15620;0
0;3372;-3720;15624;0
0;3372;-3720;15624;0
0;3400;-3760;15536;0
0;3364;-3608;15556;0
0;3520;-3580;15528;0
0;3520;-3596;15604;0
0;3452;-3608;15592;0
0;3448;-3620;15552;0
0;3516;-3648;15580;0
0;3520;-3708;15640;0
0;3488;-3656;15740;0
0;3488;-3656;15740;0
0;3480;-3692;15660;0
0;3476;-3608;15668;0
0;3404;-3580;15664;0
0;3468;-3604;15564;0
0;3472;-3724;15668;0
0;3552;-3688;15528;0
0;3488;-3612;15496;0
0;3472;-3660;15700;0
0;3528;-3688;15664;0
0;3528;-3688;15664;0
0;3504;-3696;15488;0
0;3524;-3672;15352;0
0;3524;-3676;15416;0
0;3580;-3680;15552;0
0;3552;-3604;15496;0
0;3604;-3696;15624;0
0;3536;-3728;15660;0
0;3540;-3672;15708;0
0;3552;-3696;15672;0
0;3552;-3696;15672;0
0;3480;-3716;15752;0
0;3420;-3728;15592;0
0;3324;-3732;15576;0
0;3452;-3780;15532;0
0;3520;-3732;15664;0
0;3484;-3740;15684;0
0;3404;-3776;15676;0
0;3384;-3724;15756;0
0;3392;-3768;15764;0
0;3392;-3768;15764;0
0;3444;-3804;15752;0
0;3484;-3684;15760;0
0;3424;-3728;15672;0
0;3356;-3828;15676;0
0;3388;-3792;15624;0
0;3288;-3772;15584;0
0;3404;-3748;15504;0
0;3412;-3764;15692;0
0;3368;-3784;15664;0
0;3368;-3784;15664;0
0;3396;-3752;15544;0
0;3348;-3728;15560;0
0;3420;-3764;15644;0
0;3352;-3768;15768;0
0;3444;-3780;15820;0
0;3376;-3684;15916;0
0;3420;-3716;15720;0
0;3480;-3708;15608;0
0;3376;-3712;15584;0
0;3416;-3752;15768;0
0;3416;-3752;15768;0
0;3472;-3804;15876;0
0;3484;-3796;15852;0
0;3368;-3728;15736;0
0;3356;-3656;15760;0
0;3492;-3616;15792;0
0;3440;-3664;15788;0
0;3424;-3708;15720;0
0;3312;-3820;15840;0
0;3400;-3712;15812;0
0;3400;-3712;15812;0
0;3440;-3748;15748;0
0;3356;-3812;15792;0
0;3400;-3752;15812;0
0;3456;-3716;15736;0
0;3440;-3656;15776;0
0;3424;-3704;15748;0
0;3320;-3756;15784;0
0;3384;-3696;15804;0
0;3412;-3728;15880;0
0;3412;-3728;15880;0
0;3424;-3752;15816;0
0;3380;-3732;15732;0
0;3444;-3632;15620;0
0;3460;-3688;15668;0
0;3464;-3684;15756;0
0;3368;-3688;15672;0
0;3324;-3600;15712;0
0;3452;-3696;15524;0
0;3472;-3700;15560;0
0;3472;-3700;15560;0
0;3424;-3672;15724;0
0;3492;-3692;15744;0
0;3376;-3656;15852;0
0;3352;-3692;15764;0
0;3312;-3668;15644;0
0;3376;-3744;15588;0
0;3360;-3604;15628;0
0;3444;-3620;15556;0
0;3404;-3608;15496;0
0;3404;-3608;15496;0
0;3412;-3652;15600;0
0;3460;-3636;15664;0
0;3388;-3648;15608;0
0;3388;-3692;15532;0
0;3440;-3660;15628;0
0;3372;-3628;15680;0
0;3388;-3712;15636;0
0;3324;-3712;15552;0
0;3376;-3656;15668;0
0;3376;-3656;15668;0
0;3332;-3628;15680;0
0;3416;-3708;15572;0
0;3400;-3692;15552;0
0;3432;-3624;15572;0
0;3456;-3700;15672;0
0;3416;-3632;15536;0
0;3424;-3660;15580;0
0;3400;-3672;15532;0
0;3320;-3668;15644;0
0;3320;-3668;15644;0
0;3420;-3820;15744;0
0;3464;-3756;15656;0
0;3504;-3704;15712;0
0;3412;-3720;15688;0
0;3328;-3708;15680;0
0;3444;-3752;15624;0
0;3500;-3664;15704;0
0;3476;-3700;15836;0
0;3404;-3740;15680;0
0;3404;-3740;15680;0
0;3480;-3732;15640;0
0;3444;-3764;15636;0
0;3448;-3752;15580;0
0;3420;-3696;15500;0
0;3432;-3596;15516;0
0;3432;-3688;15588;0
0;3456;-3648;15604;0
0;3572;-3736;15712;0
0;3552;-3668;15772;0
0;3552;-3668;15772;0
0;3460;-3640;15612;0
0;3508;-3664;15656;0
0;3424;-3704;15616;0
0;3396;-3692;15656;0
0;3380;-3680;15752;0
0;3488;-3648;15668;0
0;3420;-3712;15800;0
0;3524;-3780;15828;0
0;3476;-3684;15764;0
0;3476;-3684;15764;0
0;3560;-3656;15796;0
0;3524;-3612;15804;0
0;3528;-3632;15628;0
0;3516;-3680;15632;0
0;3396;-3748;15616;0
0;3432;-3728;15756;0
0;3508;-3628;15836;0
0;3556;-3620;15660;0
0;3572;-3600;15640;0
0;3572;-3600;15640;0
0;3528;-3620;15732;0
0;3676;-3660;15700;0
0;3540;-3652;15680;0
0;3668;-3676;15724;0
0;3600;-3668;15704;0
0;3604;-3688;15616;0
0;3608;-3692;15632;0
0;3552;-3748;15680;0
0;3596;-3680;15496;0
0;3596;-3680;15496;0
0;3608;-3664;15544;0
0;3608;-3748;15592;0
0;3668;-3704;15628;0
0;3672;-3780;15680;0
0;3588;-3616;15536;0
0;3580;-3600;15700;0
0;3544;-3580;15632;0
0;3548;-3560;15616;0
0;3620;-3600;15612;0
0;3620;-3600;15612;0
0;3524;-3576;15700;0
0;3464;-3608;15532;0
0;3416;-3656;15556;0
0;3512;-3596;15544;0
0;3476;-3592;15580;0
0;3360;-3604;15612;0
0;3364;-3740;15544;0
0;2;-15870;-4866;0
0;3296;-3604;15692;0
0;3296;-3604;15692;0
0;3192;-3584;15484;0
0;3272;-3608;15628;0
0;3392;-3560;15628;0
0;3160;-3620;15560;0
0;3228;-3656;15484;0
0;3088;-3568;15468;0
0;3068;-3696;15444;0
0;3152;-3636;15412;0
0;3120;-3628;15452;0
0;3076;-3704;15636;0
0;3076;-3704;15636;0
0;3004;-3684;15616;0
0;3056;-3616;15684;0
0;3024;-3536;15744;0
0;3032;-3620;15648;0
0;3060;-3616;15724;0
0;3004;-3604;15728;0
0;2948;-3496;15628;0
0;3032;-3508;15792;0
0;3004;-3576;15756;0
0;3004;-3576;15756;0
0;3016;-3588;15872;0
0;3052;-3608;15976;0
0;2984;-3536;15928;0
0;3000;-3536;15868;0
0;3072;-3540;15732;0
0;2992;-3616;15824;0
0;3128;-3596;15936;0
0;3112;-3636;15864;0
0;3132;-3584;16040;0
0;3132;-3329;-1;0
0;3200;-3532;16020;0
0;3220;-3544;16000;0
0;3144;-3512;16044;0
0;3204;-3556;15920;0
0;3196;-3592;15964;0
0;3360;-3652;16036;0
0;3272;-3544;16080;0
0;3380;-3536;16144;0
0;3312;-3532;16064;0
0;3312;-3532;16064;0
0;3468;-3484;16028;0
0;3436;-3584;16088;0
0;3400;-3624;16024;0
0;3460;-3620;15928;0
0;3500;-3636;16000;0
0;3500;-3612;15984;0
0;3456;-3604;15932;0
0;3480;-3596;15820;0
0;3492;-3572;16060;0
0;3492;-3572;16060;0
0;3524;-3608;16020;0
0;3524;-3572;15896;0
0;3492;-3520;15880;0
0;3620;-3640;15888;0
0;3572;-3676;15912;0
0;3596;-3700;15852;0
0;3536;-3588;15876;0
0;3648;-3600;15788;0
0;3628;-3652;15756;0
0;3628;-3652;15756;0
0;3600;-3604;15800;0
0;3720;-3512;15848;0
0;3624;-3548;15900;0
0;3628;-3660;15832;0
0;3668;-3604;15820;0
0;3752;-3604;15804;0
0;3576;-3644;15636;0
0;3584;-3580;15824;0
0;3556;-3668;15676;0
0;3556;-3668;15676;0
0;-21443;15610;-8192;0
0;3720;-3716;15696;0
0;3604;-3704;15748;0
0;3648;-3740;15588;0
0;3568;-3820;15480;0
0;3540;-3748;15512;0
0;3420;-3788;15580;0
0;3420;-3788;15580;0
0;3540;-3856;15564;0
0;3544;-3804;15476;0
0;3584;-3752;15400;0
0;3600;-3860;15480;0
0;3544;-3804;15452;0
0;3560;-3768;15532;0
0;3524;-3920;15416;0
0;3480;-3904;15600;0
0;3524;-3800;15444;0
0;3524;-3800;15444;0
0;3540;-3872;15432;0
0;3568;-3952;15456;0
0;3524;-3960;15420;0
0;3560;-3824;15424;0
0;3536;-3884;15372;0
0;3596;-3852;15344;0
0;3580;-3828;15444;0
0;3484;-3880;15404;0
0;3480;-3928;15416;0
0;3480;-3928;15416;0
0;3552;-3832;15252;0
0;3564;-3920;15324;0
0;3548;-3944;15396;0
0;3540;-3840;15432;0
0;3536;-3852;15500;0
0;3600;-3880;15484;0
